"id","preparationPercent","lat","long","postalCode","investorId","villageId","provinceName","regencyName","districtName","villageName","createdAt","updatedAt","districtId","provinceId","regencyId","preparationEnd","preparationStart","statusId"
"01.214.0134","0","0","0",,"INVS6PRF4J",,"ACEH","KAB. PIDIE","TANGSE","Belum diisi","2026-02-05 01:07:03.183","2026-02-05 01:07:03.183",,,,,,"3"
"01.214.0135","40","5.194596","96.072731","24184","INVS2AZSUX",,"Belum diisi","Belum diisi","Belum diisi","JIJIEM","2026-02-05 01:07:03.139","2026-02-05 01:07:03.139",,,,,,"3"
"01.214.0136","50","5.222457","96.114262","24184","INVS2AZSUX",,"Belum diisi","Belum diisi","Belum diisi","KAYEE JATOE","2026-02-05 01:07:03.095","2026-02-05 01:07:03.095",,,,,,"3"
"01.214.0137","60","4.17272","97.673833","24655","INVSXTT0QI",,"Belum diisi","Belum diisi","Belum diisi","LESTEN","2026-02-05 01:09:21.514","2026-02-05 01:09:21.514",,,,,,"3"
"01.214.0138","60","0","0",,"INVSP9JDCR",,"ACEH","KAB. GAYO LUES","PINING","URING","2026-02-05 01:09:21.469","2026-02-05 01:09:21.469",,,,,,"3"
"01.214.0139","10","0","0",,"INVSAI4ROJ",,"ACEH","KAB. GAYO LUES","BLANGKEJEREN","AGUSEN","2026-02-05 01:09:21.418","2026-02-05 01:09:21.418",,,,,,"3"
"01.214.0140","30","0","0",,"INVSKU9GLX",,"ACEH","KAB. GAYO LUES","TERANGUN","Belum diisi","2026-02-05 01:07:03.052","2026-02-05 01:07:03.052",,,,,,"3"
"01.214.0141","0","0","0",,"INVSZBA5HK",,"ACEH","KAB. GAYO LUES","BLANGJERANGO","KETUKAH","2026-02-05 01:09:21.367","2026-02-05 01:09:21.367",,,,,,"3"
"01.214.0142","30","3.111658","97.916196","24677","INVSKCZTKU",,"ACEH","KAB. ACEH TENGGARA","LEUSER","BUNBUN INDAH","2026-02-05 01:07:03.008","2026-02-05 01:07:03.008",,,,,,"3"
"01.214.0143","50","0","0",,"INVSRDOD8Q",,"ACEH","KAB. SIMEULUE","SIMEULUE TIMUR","PULAU SIUMAT","2026-02-05 01:09:21.322","2026-02-05 01:09:21.322",,,,,,"3"
"01.214.0144","20","0","0","23892","INVSV6ZSZD",,"Belum diisi","Belum diisi","Belum diisi","MITEUM","2026-02-05 01:09:21.278","2026-02-05 01:09:21.278",,,,,,"3"
"01.214.0145","20","0","0",,"INVSQNVYNE",,"ACEH","KAB. SIMEULUE","TEUPAH BARAT","PULAU TEUPAH","2026-02-05 01:09:21.205","2026-02-05 01:09:21.205",,,,,,"3"
"01.214.0146","30","2.822166","95.757358","23893","INVSWAMFEL",,"ACEH","KAB. SIMEULUE","ALAFAN","LANGI","2026-02-05 01:09:21.161","2026-02-05 01:09:21.161",,,,,,"3"
"01.214.0147","30","2.886471","95.772007","23893","INVSWAMFEL",,"ACEH","KAB. SIMEULUE","ALAFAN","LAMEREM","2026-02-05 01:07:02.963","2026-02-05 01:07:02.963",,,,,,"3"
"01.214.0148","0","0","0",,"INVSB9IOUB",,"ACEH","KOTA LANGSA","LANGSA BARAT","Belum diisi","2026-02-05 01:07:02.919","2026-02-05 01:07:02.919",,,,,,"3"
"01.214.0149","60","2.795592","97.796848","24779","INVSJVH4QO",,"ACEH","KOTA SUBULUSSALAM","RUNDENG","SUAK JAMPAK","2026-02-05 01:09:21.117","2026-02-05 01:09:21.117",,,,,,"3"
"01.214.0150","20","0","0",,"INVSSZEGTS",,"ACEH","KOTA SUBULUSSALAM","RUNDENG","KUTA BERINGIN","2026-02-05 01:09:21.071","2026-02-05 01:09:21.071",,,,,,"3"
"01.214.0151","20","0","0",,"INVSSZEGTS",,"ACEH","KOTA SUBULUSSALAM","RUNDENG","SIPERKAS","2026-02-05 01:09:21.026","2026-02-05 01:09:21.026",,,,,,"3"
"01.214.0152","90","2.754242","97.842614","24779","INVSRA6XDO",,"ACEH","KOTA SUBULUSSALAM","RUNDENG","GERUGUH","2026-02-05 01:09:20.979","2026-02-05 01:09:20.979",,,,,,"3"
"01.214.0153","20","0","0",,"INVSSZEGTS",,"ACEH","KOTA SUBULUSSALAM","LONGKIB","SEPANG","2026-02-05 01:09:20.917","2026-02-05 01:09:20.917",,,,,,"3"
"01.214.0154","50","2.40556","979715","24782","INVSEAS4NU",,"ACEH","KOTA SUBULUSSALAM","LONGKIB","DARUSSALAM","2026-02-05 01:09:20.837","2026-02-05 01:09:20.837",,,,,,"3"
"01.214.0155","20","0","0",,"INVSSZEGTS",,"ACEH","KOTA SUBULUSSALAM","LONGKIB","Belum diisi","2026-02-05 01:07:02.875","2026-02-05 01:07:02.875",,,,,,"3"
"01.214.0156","60","2.7926","97.9017","24783","INVSAFHKCU",,"ACEH","KOTA SUBULUSSALAM","SULTAN DAULAT","DARUL MAKMUR","2026-02-05 01:09:20.793","2026-02-05 01:09:20.793",,,,,,"3"
"01.214.0157","20","0","0",,"INVSSZEGTS",,"ACEH","KOTA SUBULUSSALAM","SULTAN DAULAT","PASIR BELO","2026-02-05 01:09:20.744","2026-02-05 01:09:20.744",,,,,,"3"
"01.214.0158","60","2.570079","97.812322","24782","INVSAWY1SS",,"ACEH","KOTA SUBULUSSALAM","LONGKIB","PANJI","2026-02-05 01:09:20.7","2026-02-05 01:09:20.7",,,,,,"3"
"01.214.0159","20","0","0",,"INVSSZEGTS",,"ACEH","KOTA SUBULUSSALAM","PENANGGALAN","LAE IKAN","2026-02-05 01:09:20.655","2026-02-05 01:09:20.655",,,,,,"3"
"01.214.0160","20","0","0",,"INVSYERRQC",,"ACEH","KAB. ACEH JAYA","TEUNOM","SEUMIRA","2026-02-05 01:09:20.611","2026-02-05 01:09:20.611",,,,,,"3"
"01.214.0161","0","0","0",,"INVSH5RTBW",,"ACEH","KAB. ACEH JAYA","SETIA BAKTI","PANTE KUYUN","2026-02-05 01:09:20.567","2026-02-05 01:09:20.567",,,,,,"3"
"01.214.0162","20","-4.8855","95.5351","23659","INVS2WQOXE",,"ACEH","KAB. ACEH JAYA","SAMPOI NIET","KRUENG AYON","2026-02-05 01:09:20.524","2026-02-05 01:09:20.524",,,,,,"3"
"01.214.0163","0","0","0",,"INVSKXV094",,"ACEH","KAB. ACEH JAYA","KRUENG SABEE","PANGGONG","2026-02-05 01:09:20.479","2026-02-05 01:09:20.479",,,,,,"3"
"01.214.0164","40","0","0",,"INVS2WQOXE",,"ACEH","KAB. ACEH JAYA","DARUL HIKMAH","PANTON KRUENG","2026-02-05 01:09:20.433","2026-02-05 01:09:20.433",,,,,,"3"
"01.214.0165","30","0","0",,"INVS2WQOXE",,"ACEH","KAB. ACEH JAYA","DARUL HIKMAH","MASEN","2026-02-05 01:09:20.385","2026-02-05 01:09:20.385",,,,,,"3"
"01.214.0166","0","0","0",,"INVSKXV094",,"ACEH","KAB. ACEH JAYA","DARUL HIKMAH","SAYEUNG","2026-02-05 01:09:20.34","2026-02-05 01:09:20.34",,,,,,"3"
"01.214.0167","0","0","0",,"INVSVRESIW",,"SUMATERA UTARA","KAB. LANGKAT","KUTAMBARU","Belum diisi","2026-02-05 01:07:02.832","2026-02-05 01:07:02.832",,,,,,"3"
"01.214.0168","0","0","0",,"INVSVRESIW",,"SUMATERA UTARA","KAB. LANGKAT","KUTAMBARU","Belum diisi","2026-02-05 01:07:02.789","2026-02-05 01:07:02.789",,,,,,"3"
"01.214.0169","0","0","0",,"INVSVRESIW",,"SUMATERA UTARA","KAB. LANGKAT","KUTAMBARU","Belum diisi","2026-02-05 01:07:02.745","2026-02-05 01:07:02.745",,,,,,"3"
"01.214.0170","100","4.2505784","98.1757506","20858","INVSXRLZCR",,"SUMATERA UTARA","KAB. LANGKAT","PEMATANG JAYA","LIMAU MUNGKUR","2026-02-05 01:09:20.295","2026-02-05 01:09:20.295",,,,,,"4"
"01.214.0171","0","4.235983","98.10281","20859","INVSQAHIQ2",,"Belum diisi","Belum diisi","Belum diisi","SALA HAJI","2026-02-05 01:07:02.701","2026-02-05 01:07:02.701",,,,,,"3"
"01.214.0172","0","0","0",,"INVS22I2BR",,"SUMATERA UTARA","KAB. LANGKAT","TANJUNG PURA","BUBUN","2026-02-05 01:09:20.249","2026-02-05 01:09:20.249",,,,,,"3"
"01.214.0173","40","3.967885","98.468129","20853","INVSXWRHS9",,"Belum diisi","Belum diisi","Belum diisi","PEMATANG CENGAL","2026-02-05 01:09:20.203","2026-02-05 01:09:20.203",,,,,,"3"
"01.214.0174","0","0","0",,"INVSCWJF6V",,"SUMATERA UTARA","KAB. LANGKAT","SECANGGANG","JARING HALUS","2026-02-05 01:09:20.158","2026-02-05 01:09:20.158",,,,,,"3"
"01.214.0175","100","3.909975","98.662802","20855","INVSAVVZLO",,"SUMATERA UTARA","KAB. LANGKAT","SECANGGANG","KWALA BESAR","2026-02-05 01:09:20.112","2026-02-05 01:09:20.112",,,,,,"3"
"01.214.0176","100","3.874298","98.475038","20855","INVS5KJA2R",,"SUMATERA UTARA","KAB. LANGKAT","SECANGGANG","KEBUN KELAPA","2026-02-05 01:07:02.657","2026-02-05 01:07:02.657",,,,,,"3"
"01.214.0177","0","0","0",,"INVSVRESIW",,"SUMATERA UTARA","KAB. LANGKAT","BAHOROK","MUSAM PEMBANGUNAN","2026-02-05 01:09:20.064","2026-02-05 01:09:20.064",,,,,,"3"
"01.214.0178","0","0","0",,"INVSVRESIW",,"SUMATERA UTARA","KAB. LANGKAT","BAHOROK","UJUNG BANDAR","2026-02-05 01:09:20.018","2026-02-05 01:09:20.018",,,,,,"3"
"01.214.0179","0","0","0",,"INVSZPE66G",,"SUMATERA UTARA","KAB. LANGKAT","SAWIT SEBERANG","SAWIT HULU","2026-02-05 01:09:19.974","2026-02-05 01:09:19.974",,,,,,"3"
"01.214.0180","0","0","0",,"INVSH31WJG",,"SUMATERA UTARA","KAB. LANGKAT","KUALA","Belum diisi","2026-02-05 01:07:02.614","2026-02-05 01:07:02.614",,,,,,"3"
"01.214.0181","0","0","0",,"INVSR2REHY",,"SUMATERA UTARA","KAB. LANGKAT","KUALA","GARUNGGANG","2026-02-05 01:09:19.929","2026-02-05 01:09:19.929",,,,,,"3"
"01.214.0182","40","3.3472","98.3794","20777","INVSXWRHS9",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:07:02.57","2026-02-05 01:07:02.57",,,,,,"3"
"01.214.0183","0","0","0",,"INVSTKIM2O",,"SUMATERA UTARA","KAB. LANGKAT","SALAPIAN","PARANGGUAM","2026-02-05 01:09:19.885","2026-02-05 01:09:19.885",,,,,,"3"
"01.214.0184","0","0","0",,"INVSVRESIW",,"SUMATERA UTARA","KAB. LANGKAT","SALAPIAN","UJUNG BANDAR","2026-02-05 01:09:19.841","2026-02-05 01:09:19.841",,,,,,"3"
"01.214.0185","0","0","0",,"INVSUEPRGX",,"SUMATERA UTARA","KAB. LANGKAT","PANGKALAN SUSU","PULAU SEMBILAN","2026-02-05 01:09:19.794","2026-02-05 01:09:19.794",,,,,,"3"
"01.214.0186","0","0","0",,"INVS317TXV",,"SUMATERA UTARA","KAB. LANGKAT","PANGKALAN SUSU","PULAU KAMPAI","2026-02-05 01:09:19.75","2026-02-05 01:09:19.75",,,,,,"3"
"01.214.0187","0","0","0",,"INVS0DESRY",,"SUMATERA UTARA","KAB. LANGKAT","PANGKALAN SUSU","PANGKALAN SIATA","2026-02-05 01:09:19.7","2026-02-05 01:09:19.7",,,,,,"3"
"01.214.0188","0","0","0",,"INVSUYHP2U",,"SUMATERA UTARA","KAB. LANGKAT","BERANDAN BARAT","PERLIS","2026-02-05 01:09:19.655","2026-02-05 01:09:19.655",,,,,,"3"
"01.214.0189","40","3.982025","98.210563","20881","INVSXWRHS9",,"Belum diisi","Belum diisi","Belum diisi","SEI TUALANG","2026-02-05 01:09:19.611","2026-02-05 01:09:19.611",,,,,,"3"
"01.214.0190","0","0","0",,"INVSBNNSCI",,"SUMATERA UTARA","KAB. LANGKAT","BERANDAN BARAT","LUBUK KERTANG","2026-02-05 01:09:19.565","2026-02-05 01:09:19.565",,,,,,"3"
"01.214.0191","0","0","0",,"INVSKZJPQC",,"SUMATERA UTARA","KAB. LANGKAT","BATANG SERANGAN","Belum diisi","2026-02-05 01:07:02.521","2026-02-05 01:07:02.521",,,,,,"3"
"01.214.0192","0","-6.98103398","33740946","20852","INVSJ2FDNZ",,"SUMATERA UTARA","KAB. LANGKAT","BATANG SERANGAN","KWALA MUSAM","2026-02-05 01:07:02.478","2026-02-05 01:07:02.478",,,,,,"3"
"01.214.0193","0","0","0",,"INVSCWJF6V",,"SUMATERA UTARA","KAB. LANGKAT","BATANG SERANGAN","SEI MUSAM","2026-02-05 01:09:19.518","2026-02-05 01:09:19.518",,,,,,"3"
"01.214.0194","55","0","0","22253","INVSSZJJVO",,"Belum diisi","Belum diisi","Belum diisi","PASIR TENGAH","2026-02-05 01:09:19.474","2026-02-05 01:09:19.474",,,,,,"3"
"01.214.0195","35","0","0","22253","INVSSZJJVO",,"Belum diisi","Belum diisi","Belum diisi","LAU NJUHAR I","2026-02-05 01:07:02.433","2026-02-05 01:07:02.433",,,,,,"3"
"01.214.0196","65","0","0","22253","INVSSZJJVO",,"Belum diisi","Belum diisi","Belum diisi","PAMAH","2026-02-05 01:09:19.43","2026-02-05 01:09:19.43",,,,,,"3"
"01.214.0197","75","0","0","22253","INVSSZJJVO",,"Belum diisi","Belum diisi","Belum diisi","LAU PRIMBON","2026-02-05 01:07:02.39","2026-02-05 01:07:02.39",,,,,,"3"
"01.214.0198","55","0","0","22253","INVSSZJJVO",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:07:02.337","2026-02-05 01:07:02.337",,,,,,"3"
"01.214.0199","20","0","0","22212","INVSJXOT4W",,"Belum diisi","Belum diisi","Belum diisi","SINAR PAGI","2026-02-05 01:09:19.385","2026-02-05 01:09:19.385",,,,,,"3"
"01.214.0200","0","0","0",,"INVSJXOT4W",,"SUMATERA UTARA","KAB. DAIRI","TANAH PINEM","Belum diisi","2026-02-05 01:07:02.292","2026-02-05 01:07:02.292",,,,,,"3"
"01.214.0201","40","0","0","22253","INVSJXOT4W",,"Belum diisi","Belum diisi","Belum diisi","SUKADAME","2026-02-05 01:07:02.249","2026-02-05 01:07:02.249",,,,,,"3"
"01.214.0202","10","0","0","22253","INVSJXOT4W",,"Belum diisi","Belum diisi","Belum diisi","TANAH PINEM","2026-02-05 01:07:02.205","2026-02-05 01:07:02.205",,,,,,"3"
"01.214.0203","40","0","0","22253","INVSJXOT4W",,"Belum diisi","Belum diisi","Belum diisi","LIANG JERING","2026-02-05 01:07:02.162","2026-02-05 01:07:02.162",,,,,,"3"
"01.214.0204","60","2.904883","98.297147","22252","INVSEWEHST",,"SUMATERA UTARA","KAB. DAIRI","TIGALINGGA","JUMA GERAT","2026-02-05 01:07:02.119","2026-02-05 01:07:02.119",,,,,,"3"
"01.214.0205","40","2.8734483","98.3001181","22252","INVSEWEHST",,"SUMATERA UTARA","KAB. DAIRI","TIGALINGGA","UJUNG TERAN","2026-02-05 01:07:02.051","2026-02-05 01:07:02.051",,,,,,"3"
"01.214.0206","40","0","0",,"INVS79IGLL",,"SUMATERA UTARA","KAB. DAIRI","GUNUNG SITEMBER","Belum diisi","2026-02-05 01:07:02.008","2026-02-05 01:07:02.008",,,,,,"3"
"01.214.0207","30","0","0",,"INVS79IGLL",,"SUMATERA UTARA","KAB. DAIRI","GUNUNG SITEMBER","Belum diisi","2026-02-05 01:07:01.959","2026-02-05 01:07:01.959",,,,,,"3"
"01.214.0208","30","0","0",,"INVS79IGLL",,"SUMATERA UTARA","KAB. DAIRI","GUNUNG SITEMBER","Belum diisi","2026-02-05 01:07:01.916","2026-02-05 01:07:01.916",,,,,,"3"
"01.214.0209","30","0","0",,"INVS79IGLL",,"SUMATERA UTARA","KAB. DAIRI","GUNUNG SITEMBER","Belum diisi","2026-02-05 01:07:01.872","2026-02-05 01:07:01.872",,,,,,"3"
"01.214.0210","20","0","0",,"INVS79IGLL",,"SUMATERA UTARA","KAB. DAIRI","GUNUNG SITEMBER","Belum diisi","2026-02-05 01:07:01.829","2026-02-05 01:07:01.829",,,,,,"3"
"01.214.0211","20","2.922891","98.059377","22263","INVSCWFUV1",,"Belum diisi","Belum diisi","Belum diisi","LAE LUHUNG","2026-02-05 01:07:01.783","2026-02-05 01:07:01.783",,,,,,"3"
"01.214.0212","40","2.854576","98.144945","22263","INVSCWFUV1",,"Belum diisi","Belum diisi","Belum diisi","JANJI","2026-02-05 01:07:01.739","2026-02-05 01:07:01.739",,,,,,"3"
"01.214.0213","60","2.9077172","98.0729523","22263","INVSCWFUV1",,"Belum diisi","Belum diisi","Belum diisi","LAE MARKELANG","2026-02-05 01:09:19.341","2026-02-05 01:09:19.341",,,,,,"3"
"01.214.0214","30","2.90476","98.01949","22263","INVSCWFUV1",,"Belum diisi","Belum diisi","Belum diisi","LAE ITAM","2026-02-05 01:07:01.696","2026-02-05 01:07:01.696",,,,,,"3"
"01.214.0215","20","2.915499","97.996986","22263","INVSCWFUV1",,"Belum diisi","Belum diisi","Belum diisi","LAE ITAM","2026-02-05 01:07:01.653","2026-02-05 01:07:01.653",,,,,,"3"
"01.214.0216","40","2.9077172","98.636828","22263","INVSCWFUV1",,"Belum diisi","Belum diisi","Belum diisi","LAE MARKELANG","2026-02-05 01:07:01.61","2026-02-05 01:07:01.61",,,,,,"3"
"01.214.0217","50","2.736522","98.578474","22280","INVSNEGTNT",,"Belum diisi","Belum diisi","Belum diisi","SILALAHI II","2026-02-05 01:07:01.566","2026-02-05 01:07:01.566",,,,,,"3"
"01.214.0218","0","0","0",,"INVS9YTGQN",,"SUMATERA UTARA","KAB. KARO","MARDINGDING","KUTA PENGKIH","2026-02-05 01:09:19.296","2026-02-05 01:09:19.296",,,,,,"3"
"01.214.0219","0","0","0",,"INVS9YTGQN",,"SUMATERA UTARA","KAB. KARO","MERDEKA","SEMANGAT GUNUNG","2026-02-05 01:09:19.247","2026-02-05 01:09:19.247",,,,,,"3"
"01.214.0220","0","0","0",,,,"SUMATERA UTARA","KAB. ASAHAN","RAHUNIG","BATU ANAM","2026-02-05 01:09:19.203","2026-02-05 01:09:19.203",,,,,,"1"
"01.214.0221","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","HABINSARAN","Belum diisi","2026-02-05 01:07:01.523","2026-02-05 01:07:01.523",,,,,,"1"
"01.214.0222","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. TOBA","HABINSARAN","Belum diisi","2026-02-05 01:07:01.501","2026-02-05 01:07:01.501",,,,,,"3"
"01.214.0223","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. TOBA","HABINSARAN","LUMBAN RUHAP","2026-02-05 01:09:19.174","2026-02-05 01:09:19.174",,,,,,"3"
"01.214.0224","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","HABINSARAN","Belum diisi","2026-02-05 01:07:01.458","2026-02-05 01:07:01.458",,,,,,"1"
"01.214.0225","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","HABINSARAN","LOBU HOLE","2026-02-05 01:09:19.129","2026-02-05 01:09:19.129",,,,,,"1"
"01.214.0226","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","HABINSARAN","LUMBAN GAOL","2026-02-05 01:09:19.105","2026-02-05 01:09:19.105",,,,,,"1"
"01.214.0227","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","HABINSARAN","Belum diisi","2026-02-05 01:07:01.435","2026-02-05 01:07:01.435",,,,,,"1"
"01.214.0228","0","0","0",,"INVSQJY6B6",,"SUMATERA UTARA","KAB. TOBA","BORBOR","JANJI MARIA","2026-02-05 01:09:19.083","2026-02-05 01:09:19.083",,,,,,"3"
"01.214.0229","0","0","0",,"INVSQJY6B6",,"SUMATERA UTARA","KAB. TOBA","BORBOR","SIMARE","2026-02-05 01:09:19.038","2026-02-05 01:09:19.038",,,,,,"3"
"01.214.0230","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","ULUAN","Belum diisi","2026-02-05 01:07:01.413","2026-02-05 01:07:01.413",,,,,,"1"
"01.214.0231","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","ULUAN","Belum diisi","2026-02-05 01:07:01.391","2026-02-05 01:07:01.391",,,,,,"1"
"01.214.0232","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","LUMBAN JULU","SIONGGANG SELATAN","2026-02-05 01:09:18.993","2026-02-05 01:09:18.993",,,,,,"1"
"01.214.0233","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","LUMBAN JULU","SIBARUANG","2026-02-05 01:09:18.97","2026-02-05 01:09:18.97",,,,,,"1"
"01.214.0234","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","LUMBAN JULU","Belum diisi","2026-02-05 01:07:01.369","2026-02-05 01:07:01.369",,,,,,"1"
"01.214.0235","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","LUMBAN JULU","HATINGGIAN","2026-02-05 01:09:18.946","2026-02-05 01:09:18.946",,,,,,"1"
"01.214.0236","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","AJIBATA","SIRUNGKUNGON","2026-02-05 01:09:18.924","2026-02-05 01:09:18.924",,,,,,"1"
"01.214.0237","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","AJIBATA","HORSIK","2026-02-05 01:09:18.9","2026-02-05 01:09:18.9",,,,,,"1"
"01.214.0238","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","AJIBATA","SIGAPITON","2026-02-05 01:09:18.877","2026-02-05 01:09:18.877",,,,,,"1"
"01.214.0239","40","2.301597","99.538406","22383","INVSXWRHS9",,"Belum diisi","Belum diisi","Belum diisi","LUMBAN RAU TIMUR","2026-02-05 01:09:18.852","2026-02-05 01:09:18.852",,,,,,"3"
"01.214.0240","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","NASSAU","LUMBAN RAU UTARA","2026-02-05 01:09:18.803","2026-02-05 01:09:18.803",,,,,,"1"
"01.214.0241","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","NASSAU","LUMBAN RAU TENGGARA","2026-02-05 01:09:18.782","2026-02-05 01:09:18.782",,,,,,"1"
"01.214.0242","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","NASSAU","CINTA DAMAI","2026-02-05 01:09:18.755","2026-02-05 01:09:18.755",,,,,,"1"
"01.214.0243","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","NASSAU","Belum diisi","2026-02-05 01:07:01.347","2026-02-05 01:07:01.347",,,,,,"1"
"01.214.0244","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","NASSAU","SIPAGABU","2026-02-05 01:09:18.732","2026-02-05 01:09:18.732",,,,,,"1"
"01.214.0245","40","2.3493572","99.4379814","22355","INVSXWRHS9",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:07:01.324","2026-02-05 01:07:01.324",,,,,,"3"
"01.214.0246","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","NASSAU","Belum diisi","2026-02-05 01:07:01.281","2026-02-05 01:07:01.281",,,,,,"1"
"01.214.0247","0","0","0",,,,"SUMATERA UTARA","KAB. TOBA","NASSAU","NAPAJORING","2026-02-05 01:09:18.71","2026-02-05 01:09:18.71",,,,,,"1"
"01.214.0248","0","0","0","22397","INVSCZRDH5",,"Belum diisi","Belum diisi","Belum diisi","PARSAORAN","2026-02-05 01:09:18.686","2026-02-05 01:09:18.686",,,,,,"3"
"01.214.0249","0","0","0",,"INVSQJY6B6",,"SUMATERA UTARA","KAB. SAMOSIR","SITIO-TIO","SABULAN","2026-02-05 01:09:18.639","2026-02-05 01:09:18.639",,,,,,"3"
"01.214.0250","0","0","0",,,,"SUMATERA UTARA","KAB. SAMOSIR","SITIO-TIO","HOLBUNG","2026-02-05 01:09:18.596","2026-02-05 01:09:18.596",,,,,,"1"
"01.214.0251","0","0","0",,,,"SUMATERA UTARA","KAB. SAMOSIR","SITIO-TIO","JANJI MARIA","2026-02-05 01:09:18.573","2026-02-05 01:09:18.573",,,,,,"1"
"01.214.0252","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","PANGURURAN","PARHORASAN","2026-02-05 01:09:18.55","2026-02-05 01:09:18.55",,,,,,"3"
"01.214.0253","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","PANGURURAN","AEK NAULI","2026-02-05 01:09:18.506","2026-02-05 01:09:18.506",,,,,,"3"
"01.214.0254","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","PANGURURAN","PARBABA DOLOK","2026-02-05 01:09:18.462","2026-02-05 01:09:18.462",,,,,,"3"
"01.214.0255","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","PANGURURAN","PARDOMUAN NAULI","2026-02-05 01:09:18.418","2026-02-05 01:09:18.418",,,,,,"3"
"01.214.0256","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","PALIPI","SIDEAK","2026-02-05 01:09:18.37","2026-02-05 01:09:18.37",,,,,,"3"
"01.214.0257","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","PALIPI","PAMUTARAN","2026-02-05 01:09:18.326","2026-02-05 01:09:18.326",,,,,,"3"
"01.214.0258","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","PALIPI","Belum diisi","2026-02-05 01:07:01.259","2026-02-05 01:07:01.259",,,,,,"3"
"01.214.0259","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","PALIPI","PARDOMUAN NAULI","2026-02-05 01:09:18.274","2026-02-05 01:09:18.274",,,,,,"3"
"01.214.0260","100","2.489273","98.87683","22394","INVSJHGJED",,"Belum diisi","Belum diisi","Belum diisi","PANANGGANGAN","2026-02-05 01:09:18.23","2026-02-05 01:09:18.23",,,,,,"4"
"01.214.0261","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","NAINGGOLAN","PANANGGANGAN II","2026-02-05 01:09:18.185","2026-02-05 01:09:18.185",,,,,,"3"
"01.214.0262","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","NAINGGOLAN","TOGUAN GALUNG","2026-02-05 01:09:18.139","2026-02-05 01:09:18.139",,,,,,"3"
"01.214.0263","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","NAINGGOLAN","Belum diisi","2026-02-05 01:07:01.216","2026-02-05 01:07:01.216",,,,,,"3"
"01.214.0264","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","NAINGGOLAN","JANJI MARAPOT","2026-02-05 01:09:18.095","2026-02-05 01:09:18.095",,,,,,"3"
"01.214.0265","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","ONAN RUNGGU","Belum diisi","2026-02-05 01:07:01.162","2026-02-05 01:07:01.162",,,,,,"3"
"01.214.0266","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","ONAN RUNGGU","SIPIRA","2026-02-05 01:09:18.051","2026-02-05 01:09:18.051",,,,,,"3"
"01.214.0267","0","0","0",,"INVSYUUSGC",,"SUMATERA UTARA","KAB. SAMOSIR","ONAN RUNGGU","SITAMIANG","2026-02-05 01:09:17.995","2026-02-05 01:09:17.995",,,,,,"3"
